Meerut,2017-01-10,rain,63.53,43,1.29,4.29
Allahabad,2017-01-11,rain,65.66,39,1.98,4.36
Lucknow,2017-01-11,rain,64.5,39,1.8,5.57
Bareilly,2017-01-11,rain,64.06,43.94,1.39,1.46
Moradabad,2017-01-11,rain,62.03,39.91,1.24,4.51
Meerut,2017-01-11,rain,62.05,40.05,1.19,4.73
Allahabad,2017-01-12,rain,64.55,36,2.02,2.86
Lucknow,2017-01-12,rain,64.17,36,1.56,4.05
Bareilly,2017-01-12,rain,63.06,36,1.32,0.3
Moradabad,2017-01-12,rain,64,40.29,1.01,3.69
Meerut,2017-01-12,rain,64,41,0.92,3.85
Allahabad,2017-01-13,rain,65.22,36,1.62,2.61
Lucknow,2017-01-13,rain,63.33,36,1.44,3.13
Bareilly,2017-01-13,rain,64.88,43,1.22,0.42
Moradabad,2017-01-13,rain,66,41.92,0.99,2.98
Meerut,2017-01-13,rain,66.03,41.95,0.94,3.24
Allahabad,2017-01-14,rain,70,37,1.16,2.78
Lucknow,2017-01-14,rain,70,37,0.89,3.63
Bareilly,2017-01-14,rain,66.43,44.37,0.86,0.41
Moradabad,2017-01-14,rain,66,41,0.82,2.66
Meerut,2017-01-14,rain,66,41,0.8,2.89
Allahabad,2017-01-15,rain,73,41,1.25,1.62
Lucknow,2017-01-15,rain,73,41,0.94,2.01
Bareilly,2017-01-15,rain,70,43,1.1,0.51
Moradabad,2017-01-15,rain,74.03,48,1.01,1.23
Meerut,2017-01-15,rain,74.05,48,1,1.27
Allahabad,2017-01-16,rain,78.88,43,1.21,0.98
Lucknow,2017-01-16,rain,77,43,0.94,1.48
Bareilly,2017-01-16,rain,70.21,45,0.99,1.1
Moradabad,2017-01-16,rain,64.54,48,1.03,3.91
Meerut,2017-01-16,rain,64.58,48,0.97,4.12
Allahabad,2017-01-17,rain,72.77,48,0.99,3.63
Lucknow,2017-01-17,rain,70.23,48,0.69,4.4
Bareilly,2017-01-17,rain,58.21,41,0.84,0.56
Moradabad,2017-01-17,rain,59,41,0.7,4.58
Meerut,2017-01-17,rain,59,41,0.64,4.85
Allahabad,2017-01-18,rain,70.22,46,0.76,3.14
Lucknow,2017-01-18,rain,68,46,0.39,3.7
Bareilly,2017-01-18,rain,60.77,43,0.5,0.51
Moradabad,2017-01-18,rain,66,41,0.65,3.14
Meerut,2017-01-18,rain,66,41,0.65,3.19
Allahabad,2017-01-19,rain,73,43,0.96,2.87
Lucknow,2017-01-19,rain,73,43,0.63,3.38
Bareilly,2017-01-19,rain,70.75,45,0.95,1.22
Moradabad,2017-01-19,rain,68.21,43,0.84,4.6
Meerut,2017-01-19,rain,69.92,43,0.79,4.96
Allahabad,2017-01-20,rain,73.55,45,1.62,5.15
Lucknow,2017-01-20,rain,73.22,45,1.4,6
Bareilly,2017-01-20,rain,71.66,41,1.13,0.74
Moradabad,2017-01-20,rain,68.05,43,0.91,4.09
Meerut,2017-01-20,rain,68.52,43,0.83,4.13
Allahabad,2017-01-21,rain,75.33,43,1.56,4.16
Lucknow,2017-01-21,rain,72,43,1.35,4.91
Bareilly,2017-01-21,rain,68,48.64,1.25,0.63
Moradabad,2017-01-21,rain,66,41,0.84,3.22
Meerut,2017-01-21,rain,66.58,41,0.77,3.24
Allahabad,2017-01-22,rain,78.66,46,1.27,3.05
Lucknow,2017-01-22,rain,77,46,1.02,3.64
Bareilly,2017-01-22,rain,73.43,52.34,1.07,0.57
Moradabad,2017-01-22,rain,74.03,48,0.88,2.29
Meerut,2017-01-22,rain,74.05,48,0.76,2.34
Allahabad,2017-01-23,rain,81.55,52,1.48,4.64
Lucknow,2017-01-23,rain,81,51.97,1.25,5.55
Bareilly,2017-01-23,rain,77.27,48,0.88,1.01
Moradabad,2017-01-23,rain,73,48,0.82,2.81
Meerut,2017-01-23,rain,74.59,48,0.74,2.86
Allahabad,2017-01-24,rain,82.11,53.66,1.32,3.37
Lucknow,2017-01-24,rain,81,52.14,1.05,4.11
Bareilly,2017-01-24,rain,79,53.53,1.23,0.11
Moradabad,2017-01-24,rain,77,51.95,0.82,1.05
Meerut,2017-01-24,rain,77,51.9,0.74,1.24
Allahabad,2017-01-25,rain,82,48,1.37,1.98
Lucknow,2017-01-25,rain,82,48,1.13,2.2
Bareilly,2017-01-25,rain,75.35,56.21,0.96,0.42
Moradabad,2017-01-25,rain,77,55.16,0.82,3.57
Meerut,2017-01-25,rain,77,56.21,0.75,4.04
Allahabad,2017-01-26,rain,81,52,1.25,3.65
Lucknow,2017-01-26,rain,81,52,1,4.26
Bareilly,2017-01-26,rain,77.29,57.26,1.1,0.8
Moradabad,2017-01-26,rain,66.28,55.62,0.84,2.6
Meerut,2017-01-26,rain,64,57,0.72,2.65
Allahabad,2017-01-27,rain,66.77,55,1.63,4.42
Lucknow,2017-01-27,rain,66,55,1.47,5.37
Bareilly,2017-01-27,rain,68,56.68,1.35,0.29
Moradabad,2017-01-27,rain,65.03,51.79,0.95,4.09
Meerut,2017-01-27,rain,65.05,54,0.87,5
Allahabad,2017-01-28,rain,71.11,48,1.3,4.35
Lucknow,2017-01-28,rain,70.23,48,1.05,5.26
Bareilly,2017-01-28,rain,69.49,52.34,0.91,0.1
Moradabad,2017-01-28,rain,65.12,50,0.78,4.5
Meerut,2017-01-28,rain,65.37,50,0.65,4.61
Allahabad,2017-01-29,rain,70.44,52,1.29,3.76
Lucknow,2017-01-29,rain,66,52,1.01,4.53
Bareilly,2017-01-29,rain,66.8,54,0.94,0.45
Moradabad,2017-01-29,rain,70,52,0.72,5.35
Meerut,2017-01-29,rain,70,52,0.68,5.54
Allahabad,2017-01-30,rain,74.22,46,0.97,2.98
Lucknow,2017-01-30,rain,72,46,0.65,3.63
Bareilly,2017-01-30,rain,69.07,54.99,0.74,0.14
Moradabad,2017-01-30,rain,71.03,52,0.75,2.35
Meerut,2017-01-30,rain,71.05,52,0.67,2.39
Allahabad,2017-01-31,rain,77.44,46,1.02,2.91
Lucknow,2017-01-31,rain,73,46,0.69,3.24
Bareilly,2017-01-31,rain,71.77,53.59,0.76,0.38
Moradabad,2017-01-31,rain,72.51,50,0.83,3.43
Meerut,2017-01-31,rain,72.53,50,0.75,3.49
Allahabad,2017-02-01,rain,77.22,48,1.06,2.34
Lucknow,2017-02-01,rain,75,48,0.77,2.93
Bareilly,2017-02-01,rain,71.06,53.48,0.9,0.38
Moradabad,2017-02-01,rain,71.03,50,0.79,3.15
Meerut,2017-02-01,rain,71.05,50,0.8,3.27
Allahabad,2017-02-02,rain,77.22,48,1.16,1.23
Lucknow,2017-02-02,rain,75,48,0.87,1.63
Bareilly,2017-02-02,rain,72.97,47.51,1.28,0.68
Moradabad,2017-02-02,rain,73,48.29,1,1.86
Meerut,2017-02-02,rain,73,49.51,0.96,2.15
Allahabad,2017-02-03,rain,77,48,1.19,0.25
Lucknow,2017-02-03,rain,77,48,0.93,0.51
Bareilly,2017-02-03,rain,74.56,48,1.2,0.49
Moradabad,2017-02-03,rain,76.03,51.95,1.07,1.29
Meerut,2017-02-03,rain,76.05,51.9,1,1.29
Allahabad,2017-02-04,rain,78.11,48,1.16,0.14
Lucknow,2017-02-04,rain,77,48,0.89,0.3
Bareilly,2017-02-04,rain,73,56.88,1.49,2.33
Moradabad,2017-02-04,rain,73,54.43,0.85,5.5
Meerut,2017-02-04,rain,73,54.09,0.8,5.64
Allahabad,2017-02-05,rain,83.77,54,1.3,1.74
Lucknow,2017-02-05,rain,81,54,1.07,1.9
Bareilly,2017-02-05,rain,73.11,56.05,1.31,2.74
Moradabad,2017-02-05,rain,73,56.37,0.98,4.13
Meerut,2017-02-05,rain,73,59.07,0.95,4.69
Allahabad,2017-02-06,rain,81.53,59,1.38,2.99
Lucknow,2017-02-06,rain,81,59,1.16,3.14
Bareilly,2017-02-06,rain,77.03,55,1.11,2.53
Moradabad,2017-02-06,rain,72.51,55.54,1.21,5.25
Meerut,2017-02-06,rain,72.53,55.58,1.05,5.35
Allahabad,2017-02-07,rain,76.11,54,1.94,4.58
Lucknow,2017-02-07,rain,75.33,54,1.82,5.52
Bareilly,2017-02-07,rain,72.71,50,1.95,3.08
Moradabad,2017-02-07,rain,71.03,46,1.58,5.53
Meerut,2017-02-07,rain,71.05,46,1.54,5.61
Allahabad,2017-02-08,rain,80.11,48,2.17,2.48
Lucknow,2017-02-08,rain,78.43,48,2.06,2.98
Bareilly,2017-02-08,rain,73.71,45,1.46,1.33
Moradabad,2017-02-08,rain,73,48,1.21,3.82
Meerut,2017-02-08,rain,73,48,1.26,3.89
Allahabad,2017-02-09,rain,80.66,48,1.85,1.82
Lucknow,2017-02-09,rain,79,48,1.71,2.19
Bareilly,2017-02-09,rain,73,52,1.84,2.76
Moradabad,2017-02-09,rain,71.03,50,1.3,4.97
Meerut,2017-02-09,rain,71.05,50,1.23,4.79
Allahabad,2017-02-10,rain,75,50,1.78,2.7
Lucknow,2017-02-10,rain,75,50,1.64,3.2
Bareilly,2017-02-10,rain,72.85,46,2.03,2.55
Moradabad,2017-02-10,rain,72,48,1.45,4.41
Meerut,2017-02-10,rain,72,48,1.36,4.67
Allahabad,2017-02-11,rain,75,48,1.59,0.6
Lucknow,2017-02-11,rain,75.15,48,1.42,0.79
Bareilly,2017-02-11,rain,75.64,45,1.91,1.44
Moradabad,2017-02-11,rain,74.03,46,1.5,2.71
Meerut,2017-02-11,rain,74.75,46,1.47,2.93
Allahabad,2017-02-12,rain,80.11,50,1.71,1.01
Lucknow,2017-02-12,rain,78.8,50,1.53,1.25
Bareilly,2017-02-12,rain,75.14,46,1.81,0.81
Moradabad,2017-02-12,rain,75,50,1.31,0.71
Meerut,2017-02-12,rain,75,49.96,1.18,0.94
Allahabad,2017-02-13,rain,80.66,55,1.72,1.26
Lucknow,2017-02-13,rain,79.07,54.7,1.56,1.72
Bareilly,2017-02-13,rain,79.1,55,1.7,1.53
Moradabad,2017-02-13,rain,74.03,50,1.36,3.74
Meerut,2017-02-13,rain,74.13,50,1.33,3.91
Allahabad,2017-02-14,rain,80.66,52,1.74,2.19
Lucknow,2017-02-14,rain,78.8,52,1.55,2.66
Bareilly,2017-02-14,rain,77.57,46,1.64,2.26
Moradabad,2017-02-14,rain,79.62,48,1.21,4.63
Meerut,2017-02-14,rain,79.73,48,1.25,4.65
Allahabad,2017-02-15,rain,79.55,50,1.7,1.25
Lucknow,2017-02-15,rain,79.17,48,1.54,1.41
Bareilly,2017-02-15,rain,77.83,46,2.01,2.27
Moradabad,2017-02-15,rain,80.03,52,1.5,4.25
Meerut,2017-02-15,rain,80.05,52,1.49,4.46
Allahabad,2017-02-16,rain,81.22,53.66,1.65,0.74
Lucknow,2017-02-16,rain,79.27,52.57,1.44,0.95
Bareilly,2017-02-16,rain,82,52,1.99,2.61
Moradabad,2017-02-16,rain,79,54,1.22,4.33
Meerut,2017-02-16,rain,79.13,54,1.23,4.63
Allahabad,2017-02-17,rain,84,55,1.28,0.6
Lucknow,2017-02-17,rain,84,55,1.03,0.39
Bareilly,2017-02-17,rain,79,55,2.19,3.13
Moradabad,2017-02-17,rain,80.03,57,1.36,4.9
Meerut,2017-02-17,rain,80.05,57,1.41,5.18
Allahabad,2017-02-18,rain,85.66,57,1.17,0.26
Lucknow,2017-02-18,rain,84,57,0.9,0.38
Bareilly,2017-02-18,rain,86,52,1.96,2.58
Moradabad,2017-02-18,rain,83.03,57,1.26,3.98
Meerut,2017-02-18,rain,83.05,57,1.28,4.04
Allahabad,2017-02-19,rain,87.45,59,1.17,2.46
Lucknow,2017-02-19,rain,87.4,59,0.89,2.52
Bareilly,2017-02-19,rain,88,54,2.04,1.46
Moradabad,2017-02-19,rain,87.03,59.83,1.73,3.34
Meerut,2017-02-19,rain,87.05,61,1.72,3.43
Allahabad,2017-02-20,rain,91.11,59,1.89,1.9
Lucknow,2017-02-20,rain,91,59,1.73,2.14
Bareilly,2017-02-20,rain,88,57,2.03,2.31
Moradabad,2017-02-20,rain,90,60.87,1.6,1.31
Meerut,2017-02-20,rain,90,62.91,1.64,1.42
Allahabad,2017-02-21,rain,90,63,1.75,2.83
Lucknow,2017-02-21,rain,90,63,1.49,3.07
Bareilly,2017-02-21,rain,81,61,1.93,2.93
Moradabad,2017-02-21,rain,77,61.05,1.5,4.53
Meerut,2017-02-21,rain,77,61.1,1.5,4.66
Allahabad,2017-02-22,rain,84,59,1.95,4.36
Lucknow,2017-02-22,rain,84,58.67,1.75,5.38
Bareilly,2017-02-22,rain,81,48,2.45,2.67
Moradabad,2017-02-22,rain,80.03,55.97,1.68,3.88
Meerut,2017-02-22,rain,80.05,55.95,1.69,3.86
Allahabad,2017-02-23,rain,81.77,54,1.67,5.37
Lucknow,2017-02-23,rain,81,54,1.5,6.46
Bareilly,2017-02-23,rain,79,46,2.41,4.01
Moradabad,2017-02-23,rain,77,52.66,1.95,6.16
Meerut,2017-02-23,rain,77,53.16,1.95,6.13
Allahabad,2017-02-24,rain,80.66,48,1.84,6.65
Lucknow,2017-02-24,rain,79.03,48,1.68,7.64
Bareilly,2017-02-24,rain,79,46,2.75,6.19
Moradabad,2017-02-24,rain,76.44,48,2.27,7.5
Meerut,2017-02-24,rain,76.05,48,2.06,7.71
Allahabad,2017-02-25,rain,82.55,50,1.83,4.99
Lucknow,2017-02-25,rain,82,50,1.66,5.86
Bareilly,2017-02-25,rain,84,48,3.05,4.95
Moradabad,2017-02-25,rain,80.03,52,1.91,7.24
Meerut,2017-02-25,rain,80.05,52,1.94,7.66
Allahabad,2017-02-26,rain,85.33,52,2.03,4.24
Lucknow,2017-02-26,rain,82,52,1.91,4.89
Bareilly,2017-02-26,rain,81,50,2.76,3.56
Moradabad,2017-02-26,rain,81,52,1.82,5.18
Meerut,2017-02-26,rain,81,52,1.83,5.34
Allahabad,2017-02-27,rain,85.11,52,2.19,3.39
Lucknow,2017-02-27,rain,84,52,2.01,3.73
Bareilly,2017-02-27,rain,84,46,2.87,2.1
Moradabad,2017-02-27,rain,82.97,52,1.92,3.19
Meerut,2017-02-27,rain,82.95,52,1.92,3.38
Allahabad,2017-02-28,rain,89.66,54,2.4,2.51
Lucknow,2017-02-28,rain,88,54,2.27,2.98
Bareilly,2017-02-28,rain,90,54,2.91,1.12
Moradabad,2017-02-28,rain,90.49,55.76,1.7,0.59
Meerut,2017-02-28,rain,90.47,55.99,1.68,0.69
Allahabad,2017-03-01,rain,92.22,57,1.99,1.96
Lucknow,2017-03-01,rain,90,57,1.76,2.1
Bareilly,2017-03-01,rain,90,59,2.34,2.04
Moradabad,2017-03-01,rain,86,62.14,1.76,1.97
Meerut,2017-03-01,rain,86,64.17,1.76,1.96
Allahabad,2017-03-02,rain,88.55,63,2.08,3.31
Lucknow,2017-03-02,rain,87.4,63,1.92,3.92
Bareilly,2017-03-02,rain,84,64,2.93,3.43
Moradabad,2017-03-02,rain,81.51,60.91,1.57,2.43
Meerut,2017-03-02,rain,82.39,61.08,1.61,2.42
Allahabad,2017-03-03,rain,90,59,2,1.72
Lucknow,2017-03-03,rain,90,59,1.92,2.33
Bareilly,2017-03-03,rain,84,62.49,2.54,4.73
Moradabad,2017-03-03,rain,81,57,2.18,4.78
Meerut,2017-03-03,rain,81,57.69,2.19,4.82
Allahabad,2017-03-04,rain,86,64,2.08,2.43
Lucknow,2017-03-04,rain,86,62.17,2.01,3.46
Bareilly,2017-03-04,rain,81.16,54,3.02,4.12
Moradabad,2017-03-04,rain,79,54,2.01,5.04
Meerut,2017-03-04,rain,79,54,1.95,5.26
Allahabad,2017-03-05,rain,84.55,55,2.19,3.13
Lucknow,2017-03-05,rain,84,54.67,2.03,3.53
Bareilly,2017-03-05,rain,82,48,2.86,4.34
Moradabad,2017-03-05,rain,81.51,52,1.79,4.86
Meerut,2017-03-05,rain,81.53,52,1.76,5
Allahabad,2017-03-06,rain,84.55,52,2.15,3.39
Lucknow,2017-03-06,rain,84,52,2.06,4.06
Bareilly,2017-03-06,rain,84,48,2.79,3.48
Moradabad,2017-03-06,rain,82,52,1.94,4.53
Meerut,2017-03-06,rain,82,52,1.96,4.69
Allahabad,2017-03-07,rain,88,54,2.11,2.41
Lucknow,2017-03-07,rain,88,54,2,2.8
Bareilly,2017-03-07,rain,88,52,2.53,0.22
Moradabad,2017-03-07,rain,86,54.96,1.73,0.52
Meerut,2017-03-07,rain,86,56.35,1.76,0.61
Allahabad,2017-03-08,rain,88.22,57,1.74,1.15
Lucknow,2017-03-08,rain,86,57,1.61,1.2
Bareilly,2017-03-08,rain,86,62.25,2.69,1.65
Moradabad,2017-03-08,rain,79,59.15,2.13,5.46
Meerut,2017-03-08,rain,79,64.21,2.19,5.28
Allahabad,2017-03-09,rain,90.55,64,1.81,1.7
Lucknow,2017-03-09,rain,90,64.44,1.6,2.15
Bareilly,2017-03-09,rain,82,62.41,2.38,2.5
Moradabad,2017-03-09,rain,81.51,57.35,1.69,2.67
Meerut,2017-03-09,rain,81.53,58.55,1.73,2.91
Allahabad,2017-03-10,rain,73.29,59,1.61,4.59
Lucknow,2017-03-10,rain,72,59,1.44,5.33
Bareilly,2017-03-10,rain,69.47,57,2.3,3.09
Moradabad,2017-03-10,rain,76.03,57.67,2.15,5.18
Meerut,2017-03-10,rain,76.05,58.46,2.14,5.33
Allahabad,2017-03-11,rain,82.11,57,1.83,1.36
Lucknow,2017-03-11,rain,81,56.89,1.73,1.69
Bareilly,2017-03-11,rain,72,55,2.42,1.81
Moradabad,2017-03-11,rain,72.51,53.29,2.27,2.89
Meerut,2017-03-11,rain,72.53,53.75,2.29,2.66
Allahabad,2017-03-12,rain,79.77,50,2.12,3.23
Lucknow,2017-03-12,rain,77,50,2.06,3.97
Bareilly,2017-03-12,rain,75,53.96,2.72,1.82
Moradabad,2017-03-12,rain,72.51,52.38,2.11,3.59
Meerut,2017-03-12,rain,72.53,51.76,2.12,3.62
Allahabad,2017-03-13,rain,81.22,50,2.36,3.77
Lucknow,2017-03-13,rain,79,50,2.13,4.39
Bareilly,2017-03-13,rain,77,50,2.9,2.38
Moradabad,2017-03-13,rain,74.03,48.9,2.16,4.09
Meerut,2017-03-13,rain,74.05,50,2.16,4.29
Allahabad,2017-03-14,rain,81,50,2.25,1.89
Lucknow,2017-03-14,rain,81,50,2.13,2.56
Bareilly,2017-03-14,rain,77.97,50,2.65,1.76
Moradabad,2017-03-14,rain,79,52.69,2.18,3.36
Meerut,2017-03-14,rain,79,51.03,2.21,3.4
Allahabad,2017-03-15,rain,85.11,54,2.38,2.59
Lucknow,2017-03-15,rain,84,54,2.14,3.31
Bareilly,2017-03-15,rain,84,55,2.44,2.18
Moradabad,2017-03-15,rain,82,52.53,1.98,3.99
Meerut,2017-03-15,rain,82,53.08,1.99,3.89
Allahabad,2017-03-16,rain,90.55,54,2.62,2.15
Lucknow,2017-03-16,rain,90,54,2.36,2.52
Bareilly,2017-03-16,rain,90,57,2.62,1
Moradabad,2017-03-16,rain,85.03,56.96,1.76,2.51
Meerut,2017-03-16,rain,85.05,58.24,1.79,2.61
Allahabad,2017-03-17,rain,91.11,59,2.2,3.09
Lucknow,2017-03-17,rain,90,59,1.91,3.76
Bareilly,2017-03-17,rain,84,61,2.58,3.54
Moradabad,2017-03-17,rain,81,55,1.76,5.47
Meerut,2017-03-17,rain,81,55,1.76,5.65
Allahabad,2017-03-18,rain,89.66,59,2.35,2.38
Lucknow,2017-03-18,rain,88,57.3,2.04,3.21
Bareilly,2017-03-18,rain,86,57,2.69,1.46
Moradabad,2017-03-18,rain,85.03,55.78,1.81,3.39
Meerut,2017-03-18,rain,85.05,57.76,1.76,3.53
Allahabad,2017-03-19,rain,88,63,2.05,1.05
Lucknow,2017-03-19,rain,88,62.87,1.96,1.43
Bareilly,2017-03-19,rain,84.42,64,2.93,1.5
Moradabad,2017-03-19,rain,85.03,59.33,1.94,3.07
Meerut,2017-03-19,rain,85.43,60.3,1.93,3.22
Allahabad,2017-03-20,rain,91,61,2.26,4.74
Lucknow,2017-03-20,rain,91,61,2.19,5.27
Bareilly,2017-03-20,rain,88,61,2.51,3.18
Moradabad,2017-03-20,rain,86.97,59.09,1.75,4.51
Meerut,2017-03-20,rain,86.95,60.9,1.75,4.97
Allahabad,2017-03-21,rain,93,61,2.35,2.84
Lucknow,2017-03-21,rain,93,60.97,2,3.07
Bareilly,2017-03-21,rain,93,57,2.61,2.55
Moradabad,2017-03-21,rain,91,60.13,1.76,4.58
Meerut,2017-03-21,rain,91,62.24,1.76,4.65
Allahabad,2017-03-22,rain,99,62.66,2.29,2.84
Lucknow,2017-03-22,rain,99,61.54,1.97,2.72
Bareilly,2017-03-22,rain,95,64,2.65,1.84
Moradabad,2017-03-22,rain,95.97,66,1.9,4.28
Meerut,2017-03-22,rain,95.95,65.85,1.94,4.56
Allahabad,2017-03-23,rain,97,68,2,0.86
Lucknow,2017-03-23,rain,97,68,1.58,0.71
Bareilly,2017-03-23,rain,99,64,2.43,0.84
Moradabad,2017-03-23,rain,99,64.86,1.97,2.13
Meerut,2017-03-23,rain,99,67.26,1.95,2.41
Allahabad,2017-03-24,rain,101.11,70,2.24,1.34
Lucknow,2017-03-24,rain,100,70,1.82,1.23
Bareilly,2017-03-24,rain,97,68,2.7,1.95
Moradabad,2017-03-24,rain,94.03,68.27,1.87,4.13
Meerut,2017-03-24,rain,94.05,69.78,1.88,4.52
Allahabad,2017-03-25,rain,99,68,2.37,5.27
Lucknow,2017-03-25,rain,99,68,1.97,5.84
Bareilly,2017-03-25,rain,97,64,2.18,2.33
Moradabad,2017-03-25,rain,92.03,63.51,2.18,5.32
Meerut,2017-03-25,rain,92.05,63.53,2.18,5.52
Allahabad,2017-03-26,rain,100,68,2.48,3.45
Lucknow,2017-03-26,rain,100,68,2.07,4.26
Bareilly,2017-03-26,rain,99,66,2.87,3.83
Moradabad,2017-03-26,rain,95,65.98,2.05,5.95
Meerut,2017-03-26,rain,95,66,2.09,6.23
Allahabad,2017-03-27,rain,99.55,68,2.54,2.65
Lucknow,2017-03-27,rain,99,68,2.17,2.39
Bareilly,2017-03-27,rain,100,64,2.66,3.76
Moradabad,2017-03-27,rain,98.03,66,2.06,5.29
Meerut,2017-03-27,rain,98.05,66,2.12,5.92
Allahabad,2017-03-28,rain,102.55,72,2.4,3.06
Lucknow,2017-03-28,rain,102,70.65,2.03,3.18
Bareilly,2017-03-28,rain,102,68,2.97,3.86
Moradabad,2017-03-28,rain,100,71.77,1.84,4.13
Meerut,2017-03-28,rain,100,71.16,1.91,4.39
Allahabad,2017-03-29,rain,106,72,2.28,4.18
Lucknow,2017-03-29,rain,106,72,1.88,4.44
Bareilly,2017-03-29,rain,106,70,2.89,3.51
Moradabad,2017-03-29,rain,100.97,72.11,2.1,5.61
Meerut,2017-03-29,rain,100.95,72.93,2.14,5.82
Allahabad,2017-03-30,rain,108,72,2.47,4.97
Lucknow,2017-03-30,rain,108,70.32,2.11,5.49
Bareilly,2017-03-30,rain,104,70,2.79,4.14
Moradabad,2017-03-30,rain,100,73,2.22,5.22
Meerut,2017-03-30,rain,100,72.77,2.25,5.49
Allahabad,2017-03-31,rain,108,73,2.48,2.66
Lucknow,2017-03-31,rain,108,72.32,2.13,2.52
Bareilly,2017-03-31,rain,106,72,2.65,2.47
Moradabad,2017-03-31,rain,102,71.45,2.08,3.73
Meerut,2017-03-31,rain,102,73,2.13,4.07
Allahabad,2017-04-01,rain,108,72,2.78,3.67
Lucknow,2017-04-01,rain,108.14,72,2.44,4.05
Bareilly,2017-04-01,rain,106,70,2.67,2.09
Moradabad,2017-04-01,rain,102,72.31,1.93,4.72
Meerut,2017-04-01,rain,102,73,2.01,5.04
Allahabad,2017-04-02,rain,108,73,2.63,3.81
Lucknow,2017-04-02,rain,108,72.94,2.3,4.32
Bareilly,2017-04-02,rain,102,73,2.55,3.07
Moradabad,2017-04-02,rain,100,70.55,2.45,5.06
Meerut,2017-04-02,rain,100,72.9,2.43,4.97
Allahabad,2017-04-03,rain,108,70,2.65,3.6
Lucknow,2017-04-03,rain,108,70,2.37,4.1
Bareilly,2017-04-03,rain,104,68,2.93,1.97
Moradabad,2017-04-03,rain,102.97,69.15,2.24,3.59
Meerut,2017-04-03,rain,102.95,71.59,2.26,3.83
Allahabad,2017-04-04,rain,108,73,2.64,2.08
Lucknow,2017-04-04,rain,108,71.7,2.32,2.62
Bareilly,2017-04-04,rain,100,72,2.54,3.98
Moradabad,2017-04-04,rain,97,71.5,2.34,3.24
Meerut,2017-04-04,rain,97,74.02,2.4,3.17
Allahabad,2017-04-05,rain,101.99,77,2.67,3.01
Lucknow,2017-04-05,rain,97,76.6,2.34,3.58
Bareilly,2017-04-05,rain,102,75,2.96,4.06
Moradabad,2017-04-05,rain,93,72.93,2.07,4.09
Meerut,2017-04-05,rain,93,73,2.1,4.37
Allahabad,2017-04-06,rain,100.88,79,2.29,3.67
