Delhi,2017-02-06,rain,72.65,55.43,1.06,6.02
Allahabad,2017-02-07,rain,76.11,54,1.94,4.58
Fatehpur,2017-02-07,rain,77.01,54,1.84,4.96
Kanpur,2017-02-07,rain,76.51,54,1.77,5.4
Aligarh,2017-02-07,rain,70.82,47.58,1.84,5.57
Delhi,2017-02-07,rain,70.92,46,1.62,6.41
Allahabad,2017-02-08,rain,80.11,48,2.17,2.48
Fatehpur,2017-02-08,rain,79.43,48,2.1,2.58
Kanpur,2017-02-08,rain,78.81,48,2.05,2.84
Aligarh,2017-02-08,rain,73.97,46.82,1.51,2.93
Delhi,2017-02-08,rain,73,48,1.16,4.34
Allahabad,2017-02-09,rain,80.66,48,1.85,1.82
Fatehpur,2017-02-09,rain,80.39,48,1.81,2.02
Kanpur,2017-02-09,rain,79.55,48,1.75,2.13
Aligarh,2017-02-09,rain,72.02,50.7,1.62,4.5
Delhi,2017-02-09,rain,71.04,50,1.16,5.63
Allahabad,2017-02-10,rain,75,50,1.78,2.7
Fatehpur,2017-02-10,rain,75,50,1.71,2.92
Kanpur,2017-02-10,rain,75,50,1.64,3.14
Aligarh,2017-02-10,rain,72.24,47.07,1.89,4.58
Delhi,2017-02-10,rain,72,47.85,1.38,5.22
Allahabad,2017-02-11,rain,75,48,1.59,0.6
Fatehpur,2017-02-11,rain,75,48,1.52,0.76
Kanpur,2017-02-11,rain,75,48,1.44,0.91
Aligarh,2017-02-11,rain,73.9,45.53,1.9,2.45
Delhi,2017-02-11,rain,73.92,45.93,1.49,3.4
Allahabad,2017-02-12,rain,80.11,50,1.71,1.01
Fatehpur,2017-02-12,rain,79.11,50,1.62,0.72
Kanpur,2017-02-12,rain,78.58,50,1.53,0.96
Aligarh,2017-02-12,rain,75,48.56,1.69,1.64
Delhi,2017-02-12,rain,75,49.71,1.19,1.42
Allahabad,2017-02-13,rain,80.66,55,1.72,1.26
Fatehpur,2017-02-13,rain,79.91,55,1.62,1.48
Kanpur,2017-02-13,rain,79.22,55,1.55,1.73
Aligarh,2017-02-13,rain,75.82,50,1.59,3.91
Delhi,2017-02-13,rain,74.88,50,1.27,4.6
Allahabad,2017-02-14,rain,80.66,52,1.74,2.19
Fatehpur,2017-02-14,rain,79.82,52,1.63,2.5
Kanpur,2017-02-14,rain,79.02,52,1.55,2.71
Aligarh,2017-02-14,rain,77.59,48,1.53,4.5
Delhi,2017-02-14,rain,79.16,48,1.16,5.5
Allahabad,2017-02-15,rain,79.55,50,1.7,1.25
Fatehpur,2017-02-15,rain,79.88,50,1.66,1.61
Kanpur,2017-02-15,rain,79.65,48,1.57,1.76
Aligarh,2017-02-15,rain,79.78,48.78,1.8,3.97
Delhi,2017-02-15,rain,79.96,51.56,1.49,5.06
Allahabad,2017-02-16,rain,81.22,53.66,1.65,0.74
Fatehpur,2017-02-16,rain,81.21,54,1.6,1.24
Kanpur,2017-02-16,rain,80.29,53.33,1.5,1.41
Aligarh,2017-02-16,rain,81.45,52.65,1.96,4.64
Delhi,2017-02-16,rain,79.36,53.85,1.22,5.39
Allahabad,2017-02-17,rain,84,55,1.28,0.6
Fatehpur,2017-02-17,rain,84,55,1.22,0.64
Kanpur,2017-02-17,rain,84,55,1.11,0.65
Aligarh,2017-02-17,rain,81.87,55.65,2.02,5.17
Delhi,2017-02-17,rain,80.67,56.85,1.39,6.05
Allahabad,2017-02-18,rain,85.66,57,1.17,0.26
Fatehpur,2017-02-18,rain,85.24,57,1.11,0.64
Kanpur,2017-02-18,rain,84.45,57,0.98,0.65
Aligarh,2017-02-18,rain,84.82,54.25,1.95,4.26
Delhi,2017-02-18,rain,84.62,56.63,1.24,4.72
Allahabad,2017-02-19,rain,87.45,59,1.17,2.46
Fatehpur,2017-02-19,rain,87.35,59,1.11,2.65
Kanpur,2017-02-19,rain,87.39,59,0.98,2.72
Aligarh,2017-02-19,rain,87.83,56.9,2.23,3.08
Delhi,2017-02-19,rain,87,60.48,1.81,3.8
Allahabad,2017-02-20,rain,91.11,59,1.89,1.9
Fatehpur,2017-02-20,rain,91,59,1.84,2.42
Kanpur,2017-02-20,rain,91,59,1.76,2.51
Aligarh,2017-02-20,rain,89.17,60.76,2.06,1.86
Delhi,2017-02-20,rain,89.92,64.46,1.65,1.62
Allahabad,2017-02-21,rain,90,63,1.75,2.83
Fatehpur,2017-02-21,rain,90,63,1.65,2.92
Kanpur,2017-02-21,rain,90,63,1.53,3.15
Aligarh,2017-02-21,rain,79.49,61.03,2.24,5.01
Delhi,2017-02-21,rain,77.16,60.93,1.54,5.56
Allahabad,2017-02-22,rain,84,59,1.95,4.36
Fatehpur,2017-02-22,rain,84,59,1.85,4.6
Kanpur,2017-02-22,rain,84,59,1.75,5
Aligarh,2017-02-22,rain,80.67,51.69,2.4,3.47
Delhi,2017-02-22,rain,80.33,55.81,1.72,4.1
Allahabad,2017-02-23,rain,81.77,54,1.67,5.37
Fatehpur,2017-02-23,rain,81.26,54,1.62,5.64
Kanpur,2017-02-23,rain,81,54,1.53,6.05
Aligarh,2017-02-23,rain,78.33,49.43,2.52,6.17
Delhi,2017-02-23,rain,77.08,53.41,1.99,7.17
Allahabad,2017-02-24,rain,80.66,48,1.84,6.65
Fatehpur,2017-02-24,rain,80.08,48,1.77,6.92
Kanpur,2017-02-24,rain,79.43,48,1.7,7.31
Aligarh,2017-02-24,rain,77.84,46.82,2.65,7.26
Delhi,2017-02-24,rain,76.15,47.85,2.08,8.62
Allahabad,2017-02-25,rain,82.55,50,1.83,4.99
Fatehpur,2017-02-25,rain,82.86,50,1.78,5.19
Kanpur,2017-02-25,rain,82.55,50,1.7,5.63
Aligarh,2017-02-25,rain,82.83,49.72,2.65,6.93
Delhi,2017-02-25,rain,80.92,51.71,1.96,8.31
Allahabad,2017-02-26,rain,85.33,52,2.03,4.24
Fatehpur,2017-02-26,rain,84.88,52,1.96,4.35
Kanpur,2017-02-26,rain,83.32,52,1.88,4.64
Aligarh,2017-02-26,rain,81.11,51.07,2.54,4.94
Delhi,2017-02-26,rain,81,51.85,1.87,6.08
Allahabad,2017-02-27,rain,85.11,52,2.19,3.39
Fatehpur,2017-02-27,rain,84.84,52,2.09,3.49
Kanpur,2017-02-27,rain,84.24,52,1.99,3.72
Aligarh,2017-02-27,rain,83.33,48.46,2.65,3.1
Delhi,2017-02-27,rain,83,51.56,1.99,3.9
Allahabad,2017-02-28,rain,89.66,54,2.4,2.51
Fatehpur,2017-02-28,rain,89.39,54,2.3,2.69
Kanpur,2017-02-28,rain,88.47,54,2.23,2.9
Aligarh,2017-02-28,rain,90.4,56.48,2.6,0.5
Delhi,2017-02-28,rain,90.5,57,1.75,0.88
Allahabad,2017-03-01,rain,92.22,57,1.99,1.96
Fatehpur,2017-03-01,rain,92.59,57,1.88,1.88
Kanpur,2017-03-01,rain,91.34,57,1.77,1.95
Aligarh,2017-03-01,rain,86.99,62.76,2.46,2.23
Delhi,2017-03-01,rain,86,66.23,1.77,2.53
Allahabad,2017-03-02,rain,88.55,63,2.08,3.31
Fatehpur,2017-03-02,rain,88.38,63,1.98,3.55
Kanpur,2017-03-02,rain,88.02,63,1.87,3.75
Aligarh,2017-03-02,rain,82.13,64.4,2.48,2.88
Delhi,2017-03-02,rain,81.52,62.83,1.58,2.52
Allahabad,2017-03-03,rain,90,59,2,1.72
Fatehpur,2017-03-03,rain,90,59,1.95,1.89
Kanpur,2017-03-03,rain,90,59,1.89,2.07
Aligarh,2017-03-03,rain,82.52,60.84,2.7,5.92
Delhi,2017-03-03,rain,81.12,58.34,2.26,5.58
Allahabad,2017-03-04,rain,86,64,2.08,2.43
Fatehpur,2017-03-04,rain,86,63.37,2.04,2.78
Kanpur,2017-03-04,rain,86,62.73,1.99,3.33
Aligarh,2017-03-04,rain,80.61,54.63,2.65,4.84
Delhi,2017-03-04,rain,79.79,54,2.02,5.81
Allahabad,2017-03-05,rain,84.55,55,2.19,3.13
Fatehpur,2017-03-05,rain,84.62,55,2.1,3.49
Kanpur,2017-03-05,rain,84.24,55,2.01,3.7
Aligarh,2017-03-05,rain,82.11,51.61,2.57,5.3
Delhi,2017-03-05,rain,81.48,51.71,1.8,5.75
Allahabad,2017-03-06,rain,84.55,52,2.15,3.39
Fatehpur,2017-03-06,rain,85.2,52,2.1,3.8
Kanpur,2017-03-06,rain,84.87,52,2.05,4.14
Aligarh,2017-03-06,rain,83.33,49.72,2.71,4.87
Delhi,2017-03-06,rain,82.08,51.71,1.97,5.46
Allahabad,2017-03-07,rain,88,54,2.11,2.41
Fatehpur,2017-03-07,rain,88.62,54,2.05,2.35
Kanpur,2017-03-07,rain,88.27,54,1.99,2.57
Aligarh,2017-03-07,rain,86.83,54.05,2.35,0.6
Delhi,2017-03-07,rain,86.08,56.46,1.76,0.66
Allahabad,2017-03-08,rain,88.22,57,1.74,1.15
Fatehpur,2017-03-08,rain,88.83,57,1.7,1.24
Kanpur,2017-03-08,rain,87.56,57,1.62,1.16
Aligarh,2017-03-08,rain,81.53,64.02,2.67,4.29
Delhi,2017-03-08,rain,79.2,65.85,2.32,6.19
Allahabad,2017-03-09,rain,90.55,64,1.81,1.7
Fatehpur,2017-03-09,rain,90,65.12,1.72,1.66
Kanpur,2017-03-09,rain,90,65.33,1.6,2.08
Aligarh,2017-03-09,rain,81.51,61.95,2.2,3.17
Delhi,2017-03-09,rain,81.48,59.37,1.8,3.29
Allahabad,2017-03-10,rain,73.29,59,1.61,4.59
Fatehpur,2017-03-10,rain,72.07,59,1.56,5.04
Kanpur,2017-03-10,rain,72,59,1.46,5.25
Aligarh,2017-03-10,rain,73.12,58.49,2.36,4.28
Delhi,2017-03-10,rain,75.96,58.85,2.25,5.99
Allahabad,2017-03-11,rain,82.11,57,1.83,1.36
Fatehpur,2017-03-11,rain,81.75,57,1.77,1.71
Kanpur,2017-03-11,rain,81.04,56.73,1.71,1.84
Aligarh,2017-03-11,rain,72.41,54,2.65,2.35
Delhi,2017-03-11,rain,72.5,54,2.41,2.83
Allahabad,2017-03-12,rain,79.77,50,2.12,3.23
Fatehpur,2017-03-12,rain,79.25,50,2.08,3.45
Kanpur,2017-03-12,rain,77.89,50,2.01,3.63
Aligarh,2017-03-12,rain,73.98,52.49,2.53,3.65
Delhi,2017-03-12,rain,72.58,53.47,2.15,4.03
Allahabad,2017-03-13,rain,81.22,50,2.36,3.77
Fatehpur,2017-03-13,rain,80.95,50,2.22,3.79
Kanpur,2017-03-13,rain,79.88,50,2.1,4.04
Aligarh,2017-03-13,rain,75.8,50,2.43,3.95
Delhi,2017-03-13,rain,74,50,2.26,4.91
Allahabad,2017-03-14,rain,81,50,2.25,1.89
Fatehpur,2017-03-14,rain,81.48,50,2.16,2.03
Kanpur,2017-03-14,rain,81,50,2.08,2.27
Aligarh,2017-03-14,rain,78.2,51.64,2.52,3.03
Delhi,2017-03-14,rain,78.92,51.65,2.24,3.88
Allahabad,2017-03-15,rain,85.11,54,2.38,2.59
Fatehpur,2017-03-15,rain,85.5,54,2.23,2.88
Kanpur,2017-03-15,rain,84.88,54,2.11,3.14
Aligarh,2017-03-15,rain,83.18,54,2.28,3.67
Delhi,2017-03-15,rain,82.15,53.66,2.01,4.6
Allahabad,2017-03-16,rain,90.55,54,2.62,2.15
Fatehpur,2017-03-16,rain,90.77,54,2.43,2.32
Kanpur,2017-03-16,rain,90.26,54,2.3,2.49
Aligarh,2017-03-16,rain,87.18,58.17,2.17,1.94
Delhi,2017-03-16,rain,85.16,58.23,1.78,2.92
Allahabad,2017-03-17,rain,91.11,59,2.2,3.09
Fatehpur,2017-03-17,rain,90.67,59,2.02,3.4
Kanpur,2017-03-17,rain,90.03,59,1.89,3.59
Aligarh,2017-03-17,rain,82.79,58.54,2.22,5.45
Delhi,2017-03-17,rain,81.12,55.44,1.77,6.39
Allahabad,2017-03-18,rain,89.66,59,2.35,2.38
Fatehpur,2017-03-18,rain,89.98,59,2.19,2.79
Kanpur,2017-03-18,rain,89.1,58.33,2.02,3.18
Aligarh,2017-03-18,rain,85.43,59,2.4,3.23
Delhi,2017-03-18,rain,85,58.33,1.78,3.97
Allahabad,2017-03-19,rain,88,63,2.05,1.05
Fatehpur,2017-03-19,rain,88,63,2.01,1.13
Kanpur,2017-03-19,rain,88,63,1.95,1.14
Aligarh,2017-03-19,rain,84.72,64.51,2.6,2.7
Delhi,2017-03-19,rain,84.92,61.93,2.03,3.59
Allahabad,2017-03-20,rain,91,61,2.26,4.74
Fatehpur,2017-03-20,rain,91,61,2.19,4.72
Kanpur,2017-03-20,rain,91,61,2.15,4.89
Aligarh,2017-03-20,rain,87.4,62.28,2.43,4.86
Delhi,2017-03-20,rain,87.08,61,1.79,5.56
Allahabad,2017-03-21,rain,93,61,2.35,2.84
Fatehpur,2017-03-21,rain,93,61,2.14,3.01
Kanpur,2017-03-21,rain,93,61,1.99,3.16
Aligarh,2017-03-21,rain,92.33,59.27,2.56,4.3
Delhi,2017-03-21,rain,91.5,62.63,1.8,5.58
Allahabad,2017-03-22,rain,99,62.66,2.29,2.84
Fatehpur,2017-03-22,rain,99,63,2.1,2.62
Kanpur,2017-03-22,rain,99,62.33,1.96,2.63
Aligarh,2017-03-22,rain,96.71,64.65,2.82,4.37
Delhi,2017-03-22,rain,96.04,65.85,2.01,5.4
Allahabad,2017-03-23,rain,97,68,2,0.86
Fatehpur,2017-03-23,rain,97,68,1.79,0.77
Kanpur,2017-03-23,rain,97,68,1.61,0.72
Aligarh,2017-03-23,rain,99.47,66.27,2.57,2.29
Delhi,2017-03-23,rain,99,67.91,2.04,2.84
Allahabad,2017-03-24,rain,101.11,70,2.24,1.34
Fatehpur,2017-03-24,rain,100.41,70,2.01,1.48
Kanpur,2017-03-24,rain,100,70,1.83,1.36
Aligarh,2017-03-24,rain,96,70.55,2.49,4.18
Delhi,2017-03-24,rain,94.15,70.98,1.94,5.14
Allahabad,2017-03-25,rain,99,68,2.37,5.27
Fatehpur,2017-03-25,rain,99,68,2.14,5.37
Kanpur,2017-03-25,rain,99,68,1.96,5.62
Aligarh,2017-03-25,rain,94.47,64.59,2.57,5.35
Delhi,2017-03-25,rain,92.23,63.48,2.22,6.38
Allahabad,2017-03-26,rain,100,68,2.48,3.45
Fatehpur,2017-03-26,rain,100,68,2.24,3.38
Kanpur,2017-03-26,rain,100,68,2.04,3.95
Aligarh,2017-03-26,rain,96.05,66.42,2.61,6.04
Delhi,2017-03-26,rain,95.08,66,2.12,7.18
Allahabad,2017-03-27,rain,99.55,68,2.54,2.65
Fatehpur,2017-03-27,rain,99,68,2.29,2.36
Kanpur,2017-03-27,rain,99,68,2.12,2.35
Aligarh,2017-03-27,rain,99.02,66,2.74,5.95
Delhi,2017-03-27,rain,98.04,66,2.18,6.94
Allahabad,2017-03-28,rain,102.55,72,2.4,3.06
Fatehpur,2017-03-28,rain,102,72,2.2,3.04
Kanpur,2017-03-28,rain,102,71.6,2.03,3.27
Aligarh,2017-03-28,rain,100.83,70.35,2.64,4.69
Delhi,2017-03-28,rain,100.08,71.71,1.93,5.07
Allahabad,2017-03-29,rain,106,72,2.28,4.18
Fatehpur,2017-03-29,rain,106,72,2.06,4.02
Kanpur,2017-03-29,rain,106,72,1.88,4.15
Aligarh,2017-03-29,rain,103.83,72.25,2.89,5.96
Delhi,2017-03-29,rain,101.23,73.81,2.21,6.77
Allahabad,2017-03-30,rain,108,72,2.47,4.97
Fatehpur,2017-03-30,rain,108,71.85,2.26,5.09
Kanpur,2017-03-30,rain,108,70.8,2.09,5.26
Aligarh,2017-03-30,rain,102.02,72.32,3.01,5.85
Delhi,2017-03-30,rain,100.16,72.93,2.31,6.59
Allahabad,2017-03-31,rain,108,73,2.48,2.66
Fatehpur,2017-03-31,rain,108,73,2.24,2.49
Kanpur,2017-03-31,rain,108,72.8,2.09,2.53
Aligarh,2017-03-31,rain,104.71,72.41,2.81,3.98
Delhi,2017-03-31,rain,102.29,72.93,2.19,4.7
Allahabad,2017-04-01,rain,108,72,2.78,3.67
Fatehpur,2017-04-01,rain,108,72,2.54,3.76
Kanpur,2017-04-01,rain,108,72,2.38,3.82
Aligarh,2017-04-01,rain,103.71,71.62,2.66,4.93
Delhi,2017-04-01,rain,102.54,72.93,2.04,5.53
Allahabad,2017-04-02,rain,108,73,2.63,3.81
Fatehpur,2017-04-02,rain,108,73,2.42,3.86
Kanpur,2017-04-02,rain,108,73,2.27,4.11
Aligarh,2017-04-02,rain,101.33,74.07,2.94,5.15
Delhi,2017-04-02,rain,100.08,73.98,2.53,6.02
Allahabad,2017-04-03,rain,108,70,2.65,3.6
Fatehpur,2017-04-03,rain,108,70,2.44,3.93
Kanpur,2017-04-03,rain,108,70,2.3,4.1
Aligarh,2017-04-03,rain,103.4,70.67,2.87,3.33
Delhi,2017-04-03,rain,103.08,71.86,2.35,4.33
Allahabad,2017-04-04,rain,108,73,2.64,2.08
