2017,09,03,15
2017,09,04,10
2017,09,05,189
2017,09,06,15
2017,09,07,55
2017,09,08,1765
2017,09,09,59
2017,09,10,57
2017,09,11,30
2017,09,12,95
2017,09,13,40
2017,09,14,45
2017,09,15,60
2017,09,16,37
2017,09,17,65
2017,09,18,40
2017,09,19,50
2017,09,20,40
2017,09,21,73
2017,09,22,65
2017,09,23,25
2017,09,24,50
2017,09,25,5
2017,09,26,15
2017,09,27,10
2017,09,28,10
2017,09,29,0
2017,09,30,0
2017,10,01,15
2017,10,02,10
2017,10,03,15
2017,10,04,10
2017,10,05,0
2017,10,06,15
2017,10,07,10
2017,10,08,15
2017,10,09,34
2017,10,10,15
2017,10,11,55
2017,10,12,15
2017,10,13,15
2017,10,15,15
2017,10,16,15
2017,10,17,15
2017,10,18,10
2017,10,19,15
2017,10,20,15
2017,10,21,0
2017,10,22,10
2017,10,23,15
2017,10,24,10
2017,10,25,15
2017,10,26,15
2017,10,27,35
2017,10,28,5
2017,10,29,15
2017,10,30,15
2017,10,31,5
2017,11,01,100
2017,11,02,86
2017,11,03,15
2017,11,04,15
2017,11,05,15
2017,11,06,15
2017,11,07,165
2017,11,08,130
2017,11,09,440
2017,11,10,469
2017,11,11,360
2017,11,12,47
2017,11,13,10
2017,11,14,32
2017,11,15,3
2017,11,16,97
2017,11,17,15
2017,11,18,15
2017,11,19,15
2017,11,20,68
2017,11,21,12
2017,11,22,150
2017,11,23,35
2017,11,24,0
2017,11,25,10
2017,11,26,10
2017,11,27,10
2017,11,28,45
2017,11,29,15
2017,11,30,32
2017,12,01,10
2017,12,02,7
2017,12,03,15
2017,12,04,13
2017,12,05,15
2017,12,06,0
2017,12,07,15
2017,12,08,10
2017,12,09,15
2017,12,10,15
2017,12,11,0
2017,12,12,43
2017,12,13,282
2017,12,14,10
2017,12,15,15
2017,12,16,15
2017,12,17,15
2017,12,18,10
2017,12,19,76
2017,12,20,60
2017,12,21,190
2017,12,22,60
2017,12,23,15
2017,12,24,0
2017,12,25,50
2017,12,26,105
2017,12,27,0
2017,12,28,15
2017,12,29,475
2017,12,30,590
2017,12,31,500
