2017,10,30,370
2017,10,31,265
2017,11,01,330
2017,11,02,478
2017,11,03,425
2017,11,04,465
2017,11,05,230
2017,11,06,490
2017,11,07,830
2017,11,08,785
2017,11,10,685
2017,11,11,290
2017,11,13,325
2017,11,14,1475
2017,11,15,40
2017,11,16,550
2017,11,17,160
2017,11,18,632
2017,11,19,415
2017,11,20,410
2017,11,21,350
2017,11,22,310
2017,11,23,575
2017,11,26,410
2017,11,27,200
2017,11,28,305
2017,11,29,391
2017,11,30,325
2017,12,01,475
2017,12,02,285
2017,12,03,215
2017,12,04,240
2017,12,05,318
2017,12,06,185
2017,12,07,65
2017,12,08,70
2017,12,09,0
2017,12,10,135
2017,12,11,335
2017,12,12,345
2017,12,13,470
2017,12,14,140
2017,12,15,90
2017,12,16,255
2017,12,17,155
2017,12,18,335
2017,12,19,475
2017,12,20,140
2017,12,21,113
2017,12,22,125
2017,12,23,185
2017,12,25,219
2017,12,26,400
2017,12,27,170
2017,12,28,340
2017,12,31,215
